{{-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1},
{-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,10,10,10,10,10,10,10,10,10,10,10,2,-1,-1,-1,-1,8,2,-1,-1,-1,-1,-1,-1,-1,-1},
{-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,8,4,6,2,-1,-1,-1,-1,-1,-1,-1},
{-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,8,4,-1,-1,6,2,-1,-1,-1,-1,-1,-1},
{-1,-1,-1,-1,-1,-1,-1,11,-1,11,-1,-1,-1,9,-1,-1,15,-1,-1,-1,-1,15,-1,-1,-1,9,-1,8,4,-1,-1,-1,-1,6,2,-1,-1,-1,-1,-1},
{-1,-1,-1,-1,-1,-1,8,15,11,15,2,-1,-1,9,-1,15,15,-1,-1,-1,-1,15,-1,-1,-1,9,8,4,-1,-1,-1,-1,-1,-1,6,2,-1,-1,-1,-1},
{-1,-1,11,-1,14,10,10,10,10,10,10,2,-1,9,10,10,10,12,-1,8,10,10,1,12,-1,9,13,21,-1,16,15,16,-1,-1,-1,6,2,-1,-1,-1},
{-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,9,-1,-1,-1,-1,-1,9,-1,-1,9,-1,-1,9,10,10,10,10,10,10,12,-1,-1,-1,13,-1,-1,-1},
{-1,-1,7,10,10,10,10,10,1,12,-1,9,-1,13,-1,-1,-1,-1,11,3,-1,-1,13,-1,14,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1},
{-1,-1,9,-1,-1,-1,-1,-1,9,-1,-1,9,-1,-1,-1,-1,-1,14,15,3,21,-1,-1,-1,-1,9,23,16,15,-1,15,-1,16,11,-1,-1,11,-1,-1,-1},
{-1,-1,9,-1,-1,23,-1,-1,13,-1,14,17,10,12,-1,-1,-1,14,10,17,10,10,1,10,-1,7,10,10,10,10,10,10,10,17,12,-1,9,-1,-1,-1},
{-1,-1,9,22,21,11,21,22,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,9,22,-1,9,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,9,-1,-1,-1},
{-1,-1,7,10,10,10,10,10,1,12,-1,9,-1,14,1,10,10,10,10,17,12,-1,13,-1,14,3,-1,-1,16,-1,-1,-1,-1,13,-1,14,17,12,-1,-1},
{-1,-1,9,-1,-1,-1,-1,-1,9,-1,-1,9,-1,-1,9,-1,-1,-1,-1,9,22,-1,-1,-1,-1,9,16,21,15,16,16,16,-1,-1,-1,-1,9,-1,-1,-1},
{-1,-1,9,-1,22,-1,23,-1,13,-1,14,17,12,-1,13,-1,23,-1,-1,7,10,10,1,12,-1,9,10,10,10,10,10,10,10,1,12,-1,9,-1,-1,-1},
{-1,-1,9,21,11,21,11,22,-1,-1,-1,9,-1,-1,-1,-1,11,21,22,9,-1,-1,9,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,9,-1,-1,-1},
{-1,-1,7,10,10,10,10,10,1,12,-1,9,-1,14,1,10,10,10,10,3,-1,-1,13,-1,14,3,-1,16,-1,15,16,-1,-1,13,-1,14,17,12,-1,-1},
{-1,-1,9,-1,-1,-1,-1,-1,9,-1,-1,9,-1,-1,9,-1,-1,-1,-1,9,23,21,-1,-1,-1,9,15,15,22,15,15,16,-1,-1,-1,-1,9,-1,-1,-1},
{-1,-1,9,-1,21,-1,-1,-1,13,-1,14,17,12,-1,13,-1,-1,23,-1,7,10,10,1,12,-1,9,10,10,10,10,10,10,10,1,12,-1,9,-1,-1,-1},
{-1,-1,9,22,11,21,23,-1,-1,-1,-1,9,-1,-1,-1,21,21,11,22,9,-1,-1,9,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,9,-1,-1,-1},
{-1,-1,7,10,10,10,10,10,1,12,-1,9,-1,14,1,10,10,10,10,3,-1,-1,13,-1,14,3,-1,-1,-1,-1,-1,-1,-1,13,-1,14,17,12,-1,-1},
{-1,-1,9,-1,-1,-1,-1,-1,9,-1,-1,9,-1,-1,9,-1,-1,-1,-1,9,22,-1,-1,-1,-1,9,21,22,21,21,22,21,-1,-1,-1,-1,9,-1,-1,-1},
{-1,-1,9,-1,23,23,-1,-1,13,-1,14,17,12,-1,13,-1,-1,16,-1,7,10,10,1,12,-1,7,10,10,10,10,10,10,10,1,12,-1,9,-1,-1,-1},
{-1,-1,9,22,14,12,21,-1,-1,-1,-1,9,-1,-1,-1,-1,22,15,23,9,-1,-1,9,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,9,-1,-1,-1},
{-1,-1,7,10,10,10,10,10,10,12,-1,9,-1,14,10,10,10,10,10,3,-1,-1,13,-1,14,3,-1,23,-1,22,-1,21,-1,13,-1,14,17,12,-1,-1},
{-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,9,-1,21,-1,-1,-1,9,23,11,21,11,21,11,-1,-1,-1,-1,9,-1,-1,-1},
{-1,-1,13,-1,-1,-1,-1,-1,-1,-1,14,5,12,-1,-1,22,23,-1,-1,6,10,10,10,12,-1,6,10,10,10,10,10,10,10,10,12,-1,9,-1,-1,-1},
{-1,-1,-1,-1,-1,14,15,12,-1,-1,23,22,-1,-1,21,8,2,21,23,23,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,16,-1,0},
{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1},
{5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5}}
